strategy,run_id,turns_survived,end_reason,final_piety,final_stability,final_power,final_wealth,min_piety,min_stability,min_power,min_wealth,max_piety,max_stability,max_power,max_wealth,avg_piety,avg_stability,avg_power,avg_wealth,std_piety,std_stability,std_power,std_wealth,left_choices,right_choices,risky_card,card_sequence,choice_sequence
openrouter,247,3,Piety too high,110,-5,60,25,110.0,-5.0,60.0,25.0,110.0,-5.0,60.0,25.0,110.0,-5.0,60.0,25.0,0.0,0.0,0.0,0.0,0,0,,"345,346,347","Right,Left,Left"
openrouter,248,6,Wealth too low,75,45,85,-5,75.0,45.0,85.0,-5.0,75.0,45.0,85.0,-5.0,75.0,45.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"139,140,213,214,395,396","Right,Left,Left,Left,Left,Right"
openrouter,249,6,Wealth too low,10,90,75,-5,10.0,90.0,75.0,-5.0,10.0,90.0,75.0,-5.0,10.0,90.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"23,24,163,164,91,92","Right,Left,Left,Right,Right,Right"
openrouter,250,10,Power too high,55,70,110,-10,55.0,70.0,110.0,-10.0,55.0,70.0,110.0,-10.0,55.0,70.0,110.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"109,110,147,148,328,329,295,296,393,394","Right,Right,Left,Left,Left,Left,Left,Left,Left,Right"
openrouter,251,2,Stability too high,35,100,50,25,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"387,388","Right,Right"
openrouter,252,4,Wealth too low,60,90,55,-5,60.0,90.0,55.0,-5.0,60.0,90.0,55.0,-5.0,60.0,90.0,55.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"83,84,223,224","Right,Left,Right,Left"
openrouter,253,3,Wealth too low,40,90,95,-15,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"301,302,303","Right,Right,Right"
openrouter,254,5,Power too high,50,75,110,0,50.0,75.0,110.0,0.0,50.0,75.0,110.0,0.0,50.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0,0,,"353,354,355,145,146","Left,Left,Left,Right,Left"
openrouter,255,5,Wealth too low,75,60,65,-10,75.0,60.0,65.0,-10.0,75.0,60.0,65.0,-10.0,75.0,60.0,65.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"137,138,45,46,71","Right,Left,Right,Left,Right"
openrouter,256,4,Piety too high,100,55,20,55,100.0,55.0,20.0,55.0,100.0,55.0,20.0,55.0,100.0,55.0,20.0,55.0,0.0,0.0,0.0,0.0,0,0,,"89,90,233,234","Left,Left,Left,Left"
openrouter,257,10,Stability too high,45,100,55,5,45.0,100.0,55.0,5.0,45.0,100.0,55.0,5.0,45.0,100.0,55.0,5.0,0.0,0.0,0.0,0.0,0,0,,"79,80,211,212,293,294,231,232,185,186","Right,Right,Left,Left,Left,Left,Right,Left,Left,Right"
openrouter,258,3,Stability too high,45,105,30,50,45.0,105.0,30.0,50.0,45.0,105.0,30.0,50.0,45.0,105.0,30.0,50.0,0.0,0.0,0.0,0.0,0,0,,"279,280,119","Right,Right,Left"
openrouter,259,9,Power too high,50,70,110,-5,50.0,70.0,110.0,-5.0,50.0,70.0,110.0,-5.0,50.0,70.0,110.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"377,378,189,190,335,336,337,219,220","Right,Left,Left,Left,Right,Left,Left,Right,Left"
openrouter,260,6,Wealth too low,50,95,50,0,50.0,95.0,50.0,0.0,50.0,95.0,50.0,0.0,50.0,95.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"11,12,151,152,338,339","Left,Right,Right,Left,Left,Right"
openrouter,261,9,Stability too high,55,100,45,15,55.0,100.0,45.0,15.0,55.0,100.0,45.0,15.0,55.0,100.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"229,230,67,68,173,174,348,349,350","Right,Right,Left,Left,Left,Left,Left,Right,Right"
openrouter,262,5,Wealth too low,40,90,90,-10,40.0,90.0,90.0,-10.0,40.0,90.0,90.0,-10.0,40.0,90.0,90.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"393,394,233,234,277","Left,Right,Right,Left,Right"
openrouter,263,3,Stability too high,40,105,15,55,40.0,105.0,15.0,55.0,40.0,105.0,15.0,55.0,40.0,105.0,15.0,55.0,0.0,0.0,0.0,0.0,0,0,,"383,384,89","Right,Right,Left"
openrouter,264,6,Stability too high,45,110,45,-10,45.0,110.0,45.0,-10.0,45.0,110.0,45.0,-10.0,45.0,110.0,45.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"7,19,20,63,64,323","Right,Left,Left,Right,Left,Right"
openrouter,265,8,Wealth too low,65,80,65,0,65.0,80.0,65.0,0.0,65.0,80.0,65.0,0.0,65.0,80.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"75,76,175,176,328,329,53,54","Right,Right,Left,Left,Left,Left,Right,Left"
openrouter,266,5,Stability too high,25,105,60,45,25.0,105.0,60.0,45.0,25.0,105.0,60.0,45.0,25.0,105.0,60.0,45.0,0.0,0.0,0.0,0.0,0,0,,"293,294,281,282,289","Right,Left,Right,Left,Right"
openrouter,267,5,Stability too high,40,100,55,15,40.0,100.0,55.0,15.0,40.0,100.0,55.0,15.0,40.0,100.0,55.0,15.0,0.0,0.0,0.0,0.0,0,0,,"171,172,205,206,129","Right,Right,Left,Right,Right"
openrouter,268,5,Wealth too low,65,85,70,-10,65.0,85.0,70.0,-10.0,65.0,85.0,70.0,-10.0,65.0,85.0,70.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"271,272,326,327,161","Left,Left,Right,Right,Right"
openrouter,269,15,Stability too high,80,100,60,30,80.0,100.0,60.0,30.0,80.0,100.0,60.0,30.0,80.0,100.0,60.0,30.0,0.0,0.0,0.0,0.0,0,0,,"13,14,199,200,47,48,19,20,151,152,69,70,289,290,107","Left,Right,Right,Left,Left,Right,Left,Left,Left,Left,Left,Left,Right,Left,Right"
openrouter,270,5,Stability too high,40,110,60,25,40.0,110.0,60.0,25.0,40.0,110.0,60.0,25.0,40.0,110.0,60.0,25.0,0.0,0.0,0.0,0.0,0,0,,"51,52,245,246,219","Left,Right,Left,Left,Right"
openrouter,271,6,Power too high,55,55,105,40,55.0,55.0,105.0,40.0,55.0,55.0,105.0,40.0,55.0,55.0,105.0,40.0,0.0,0.0,0.0,0.0,0,0,,"293,294,125,126,23,24","Right,Left,Left,Left,Left,Left"
openrouter,272,6,Wealth too low,65,45,90,0,65.0,45.0,90.0,0.0,65.0,45.0,90.0,0.0,65.0,45.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"137,138,121,122,159,160","Right,Left,Right,Right,Left,Right"
openrouter,273,2,Stability too high,15,105,50,15,15.0,105.0,50.0,15.0,15.0,105.0,50.0,15.0,15.0,105.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"251,252","Right,Right"
openrouter,274,6,Wealth too low,20,80,75,0,20.0,80.0,75.0,0.0,20.0,80.0,75.0,0.0,20.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"333,334,393,394,330,331","Left,Left,Left,Right,Right,Right"
openrouter,275,2,Stability too high,35,105,45,15,35.0,105.0,45.0,15.0,35.0,105.0,45.0,15.0,35.0,105.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"71,72","Right,Right"
openrouter,276,7,Stability too high,35,100,50,25,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"247,248,19,20,195,196,289","Left,Left,Left,Left,Right,Left,Right"
openrouter,277,5,Stability too high,50,115,45,20,50.0,115.0,45.0,20.0,50.0,115.0,45.0,20.0,50.0,115.0,45.0,20.0,0.0,0.0,0.0,0.0,0,0,,"267,268,245,246,1","Right,Left,Left,Left,Right"
openrouter,278,5,Stability too high,15,105,60,30,15.0,105.0,60.0,30.0,15.0,105.0,60.0,30.0,15.0,105.0,60.0,30.0,0.0,0.0,0.0,0.0,0,0,,"397,398,181,182,79","Right,Right,Left,Right,Right"
openrouter,279,2,Stability too high,35,105,50,-5,35.0,105.0,50.0,-5.0,35.0,105.0,50.0,-5.0,35.0,105.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"235,236","Right,Right"
openrouter,280,3,Stability too high,10,115,50,0,10.0,115.0,50.0,0.0,10.0,115.0,50.0,0.0,10.0,115.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"55,56,169","Right,Right,Right"
openrouter,281,4,Stability too high,25,100,50,5,25.0,100.0,50.0,5.0,25.0,100.0,50.0,5.0,25.0,100.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"41,42,359,360","Right,Left,Right,Right"
openrouter,282,4,Power too high,40,80,110,-5,40.0,80.0,110.0,-5.0,40.0,80.0,110.0,-5.0,40.0,80.0,110.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"391,392,25,26","Right,Right,Left,Left"
openrouter,283,6,Wealth too low,70,55,75,-10,70.0,55.0,75.0,-10.0,70.0,55.0,75.0,-10.0,70.0,55.0,75.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"159,160,141,142,328,329","Right,Right,Left,Left,Right,Left"
openrouter,284,7,Wealth too low,80,85,55,0,80.0,85.0,55.0,0.0,80.0,85.0,55.0,0.0,80.0,85.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"221,222,183,184,51,52,185","Right,Left,Right,Left,Left,Left,Right"
openrouter,285,8,Stability too high,45,105,55,-5,45.0,105.0,55.0,-5.0,45.0,105.0,55.0,-5.0,45.0,105.0,55.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"383,384,223,224,53,54,370,371","Right,Right,Left,Left,Right,Left,Right,Right"
openrouter,286,2,Stability too high,25,115,40,15,25.0,115.0,40.0,15.0,25.0,115.0,40.0,15.0,25.0,115.0,40.0,15.0,0.0,0.0,0.0,0.0,0,0,,"389,390","Right,Right"
openrouter,287,3,Wealth too low,40,90,85,-5,40.0,90.0,85.0,-5.0,40.0,90.0,85.0,-5.0,40.0,90.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"23,24,99","Right,Left,Right"
openrouter,288,3,Stability too high,30,105,80,5,30.0,105.0,80.0,5.0,30.0,105.0,80.0,5.0,30.0,105.0,80.0,5.0,0.0,0.0,0.0,0.0,0,0,,"211,212,221","Right,Left,Right"
openrouter,289,6,Stability too high,45,105,55,5,45.0,105.0,55.0,5.0,45.0,105.0,55.0,5.0,45.0,105.0,55.0,5.0,0.0,0.0,0.0,0.0,0,0,,"39,40,199,200,263,264","Right,Left,Right,Left,Left,Left"
openrouter,290,5,Power too high,45,70,100,50,45.0,70.0,100.0,50.0,45.0,70.0,100.0,50.0,45.0,70.0,100.0,50.0,0.0,0.0,0.0,0.0,0,0,,"353,354,355,275,276","Left,Left,Left,Left,Right"
openrouter,291,4,Wealth too low,45,90,65,0,45.0,90.0,65.0,0.0,45.0,90.0,65.0,0.0,45.0,90.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"255,256,359,360","Right,Left,Right,Left"
openrouter,292,12,Piety too high,100,65,30,25,100.0,65.0,30.0,25.0,100.0,65.0,30.0,25.0,100.0,65.0,30.0,25.0,0.0,0.0,0.0,0.0,0,0,,"81,82,191,192,175,176,227,228,333,334,89,90","Right,Right,Left,Left,Left,Left,Left,Left,Left,Left,Left,Left"
openrouter,293,4,Stability too high,55,120,50,-10,55.0,120.0,50.0,-10.0,55.0,120.0,50.0,-10.0,55.0,120.0,50.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"271,272,291,292","Left,Left,Right,Right"
openrouter,294,3,Stability too high,20,105,45,30,20.0,105.0,45.0,30.0,20.0,105.0,45.0,30.0,20.0,105.0,45.0,30.0,0.0,0.0,0.0,0.0,0,0,,"49,50,338","Right,Right,Right"
openrouter,295,4,Stability too high,30,100,70,20,30.0,100.0,70.0,20.0,30.0,100.0,70.0,20.0,30.0,100.0,70.0,20.0,0.0,0.0,0.0,0.0,0,0,,"189,190,21,22","Left,Left,Right,Right"
openrouter,296,3,Stability too high,30,100,35,50,30.0,100.0,35.0,50.0,30.0,100.0,35.0,50.0,30.0,100.0,35.0,50.0,0.0,0.0,0.0,0.0,0,0,,"129,130,383","Right,Right,Right"
openrouter,297,7,Piety too high,100,60,65,25,100.0,60.0,65.0,25.0,100.0,60.0,65.0,25.0,100.0,60.0,65.0,25.0,0.0,0.0,0.0,0.0,0,0,,"83,84,257,258,87,88,119","Right,Left,Right,Left,Left,Left,Left"
openrouter,298,9,Wealth too low,60,95,70,-5,60.0,95.0,70.0,-5.0,60.0,95.0,70.0,-5.0,60.0,95.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"105,106,293,294,167,168,147,148,239","Right,Right,Left,Right,Left,Left,Left,Left,Right"
openrouter,299,4,Wealth too low,45,60,90,0,45.0,60.0,90.0,0.0,45.0,60.0,90.0,0.0,45.0,60.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"131,132,215,216","Right,Left,Right,Left"
openrouter,300,3,Wealth too low,35,80,65,0,35.0,80.0,65.0,0.0,35.0,80.0,65.0,0.0,35.0,80.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"215,216,55","Right,Left,Right"
openrouter,301,4,Wealth too low,70,85,45,0,70.0,85.0,45.0,0.0,70.0,85.0,45.0,0.0,70.0,85.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"57,58,153,154","Right,Right,Left,Left"
openrouter,302,5,Wealth too low,60,65,55,-10,60.0,65.0,55.0,-10.0,60.0,65.0,55.0,-10.0,60.0,65.0,55.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"229,230,362,363,364","Right,Right,Left,Left,Left"
openrouter,303,11,Power too high,75,70,105,5,75.0,70.0,105.0,5.0,75.0,70.0,105.0,5.0,75.0,70.0,105.0,5.0,0.0,0.0,0.0,0.0,0,0,,"11,12,235,236,23,24,377,378,316,317,318","Left,Right,Left,Right,Left,Left,Left,Left,Left,Left,Left"
openrouter,304,6,Wealth too low,50,90,70,-5,50.0,90.0,70.0,-5.0,50.0,90.0,70.0,-5.0,50.0,90.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"15,16,368,369,255,256","Right,Right,Left,Left,Right,Left"
openrouter,305,6,Stability too high,35,105,35,15,35.0,105.0,35.0,15.0,35.0,105.0,35.0,15.0,35.0,105.0,35.0,15.0,0.0,0.0,0.0,0.0,0,0,,"105,106,261,262,299,300","Right,Right,Right,Left,Left,Right"
openrouter,306,3,Stability too high,20,110,75,-15,20.0,110.0,75.0,-15.0,20.0,110.0,75.0,-15.0,20.0,110.0,75.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"283,284,201","Right,Right,Right"
openrouter,307,2,Stability too high,25,115,40,15,25.0,115.0,40.0,15.0,25.0,115.0,40.0,15.0,25.0,115.0,40.0,15.0,0.0,0.0,0.0,0.0,0,0,,"389,390","Right,Right"
openrouter,308,3,Piety too low,0,110,50,35,0.0,110.0,50.0,35.0,0.0,110.0,50.0,35.0,0.0,110.0,50.0,35.0,0.0,0.0,0.0,0.0,0,0,,"55,56,281","Right,Right,Right"
openrouter,309,4,Piety too low,0,105,45,75,0.0,105.0,45.0,75.0,0.0,105.0,45.0,75.0,0.0,105.0,45.0,75.0,0.0,0.0,0.0,0.0,0,0,,"281,282,285,286","Right,Right,Left,Right"
openrouter,310,6,Stability too high,50,100,70,60,50.0,100.0,70.0,60.0,50.0,100.0,70.0,60.0,50.0,100.0,70.0,60.0,0.0,0.0,0.0,0.0,0,0,,"103,104,145,146,85,86","Right,Right,Left,Left,Left,Right"
openrouter,311,4,Stability too high,50,100,35,35,50.0,100.0,35.0,35.0,50.0,100.0,35.0,35.0,50.0,100.0,35.0,35.0,0.0,0.0,0.0,0.0,0,0,,"287,288,65,66","Right,Left,Left,Right"
openrouter,312,6,Power too high,35,65,100,10,35.0,65.0,100.0,10.0,35.0,65.0,100.0,10.0,35.0,65.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"51,52,117,118,77,78","Left,Right,Right,Left,Left,Left"
openrouter,313,7,Power too high,65,70,100,25,65.0,70.0,100.0,25.0,65.0,70.0,100.0,25.0,65.0,70.0,100.0,25.0,0.0,0.0,0.0,0.0,0,0,,"375,376,81,82,249,250,125","Right,Right,Left,Left,Right,Left,Left"
openrouter,314,3,Wealth too low,45,85,50,0,45.0,85.0,50.0,0.0,45.0,85.0,50.0,0.0,45.0,85.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"319,320,235","Right,Left,Right"
openrouter,315,5,Wealth too low,55,80,95,0,55.0,80.0,95.0,0.0,55.0,80.0,95.0,0.0,55.0,80.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"353,354,355,255,256","Left,Left,Left,Right,Left"
openrouter,316,4,Stability too high,30,105,45,15,30.0,105.0,45.0,15.0,30.0,105.0,45.0,15.0,30.0,105.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"85,86,308,309","Right,Right,Left,Right"
openrouter,317,6,Power too high,60,65,100,10,60.0,65.0,100.0,10.0,60.0,65.0,100.0,10.0,60.0,65.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"333,334,391,392,259,260","Left,Left,Right,Right,Left,Left"
openrouter,318,4,Stability too high,10,110,45,75,10.0,110.0,45.0,75.0,10.0,110.0,45.0,75.0,10.0,110.0,45.0,75.0,0.0,0.0,0.0,0.0,0,0,,"281,282,43,44","Right,Right,Left,Right"
openrouter,319,5,Wealth too low,40,90,80,-10,40.0,90.0,80.0,-10.0,40.0,90.0,80.0,-10.0,40.0,90.0,80.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"63,64,31,32,239","Right,Left,Right,Left,Right"
openrouter,320,7,Power too high,80,40,100,5,80.0,40.0,100.0,5.0,80.0,40.0,100.0,5.0,80.0,40.0,100.0,5.0,0.0,0.0,0.0,0.0,0,0,,"59,60,137,138,338,339,335","Right,Left,Right,Left,Right,Right,Left"
openrouter,321,10,Stability too high,45,110,80,-5,45.0,110.0,80.0,-5.0,45.0,110.0,80.0,-5.0,45.0,110.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"308,309,171,172,113,114,243,244,183,184","Right,Right,Left,Left,Left,Left,Left,Left,Right,Right"
openrouter,322,8,Stability too high,40,110,20,10,40.0,110.0,20.0,10.0,40.0,110.0,20.0,10.0,40.0,110.0,20.0,10.0,0.0,0.0,0.0,0.0,0,0,,"89,90,328,329,9,10,49,50","Left,Left,Right,Left,Left,Left,Right,Right"
openrouter,323,3,Wealth too low,45,60,75,0,45.0,60.0,75.0,0.0,45.0,60.0,75.0,0.0,45.0,60.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"19,20,223","Right,Left,Right"
openrouter,324,6,Stability too high,40,100,35,40,40.0,100.0,35.0,40.0,40.0,100.0,35.0,40.0,40.0,100.0,35.0,40.0,0.0,0.0,0.0,0.0,0,0,,"45,46,97,98,348,349","Right,Left,Left,Left,Left,Right"
openrouter,325,6,Stability too high,40,105,40,20,40.0,105.0,40.0,20.0,40.0,105.0,40.0,20.0,40.0,105.0,40.0,20.0,0.0,0.0,0.0,0.0,0,0,,"111,112,328,329,143,144","Right,Right,Left,Right,Left,Right"
openrouter,326,5,Wealth too low,75,80,90,-5,75.0,80.0,90.0,-5.0,75.0,80.0,90.0,-5.0,75.0,80.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"211,212,173,174,321","Right,Left,Left,Left,Right"
openrouter,327,5,Wealth too low,40,80,75,-5,40.0,80.0,75.0,-5.0,40.0,80.0,75.0,-5.0,40.0,80.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"365,366,367,25,26","Right,Right,Left,Left,Left"
openrouter,328,4,Power too high,50,75,105,10,50.0,75.0,105.0,10.0,50.0,75.0,105.0,10.0,50.0,75.0,105.0,10.0,0.0,0.0,0.0,0.0,0,0,,"161,162,125,126","Right,Right,Left,Left"
openrouter,329,3,Wealth too low,55,80,50,0,55.0,80.0,50.0,0.0,55.0,80.0,50.0,0.0,55.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"57,58,326","Right,Right,Left"
openrouter,330,3,Stability too high,15,105,30,35,15.0,105.0,30.0,35.0,15.0,105.0,30.0,35.0,15.0,105.0,30.0,35.0,0.0,0.0,0.0,0.0,0,0,,"191,192,19","Right,Right,Left"
openrouter,331,4,Power too high,70,40,110,20,70.0,40.0,110.0,20.0,70.0,40.0,110.0,20.0,70.0,40.0,110.0,20.0,0.0,0.0,0.0,0.0,0,0,,"379,380,179,180","Right,Right,Left,Left"
openrouter,332,8,Stability too high,35,110,75,-5,35.0,110.0,75.0,-5.0,35.0,110.0,75.0,-5.0,35.0,110.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"85,86,115,116,237,238,57,58","Right,Right,Left,Left,Left,Left,Right,Right"
openrouter,333,3,Wealth too low,25,90,55,-5,25.0,90.0,55.0,-5.0,25.0,90.0,55.0,-5.0,25.0,90.0,55.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"362,363,364","Right,Left,Right"
openrouter,334,6,Wealth too low,45,65,70,0,45.0,65.0,70.0,0.0,45.0,65.0,70.0,0.0,45.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"293,294,1,2,149,150","Right,Left,Right,Left,Right,Left"
openrouter,335,3,Stability too high,10,115,40,45,10.0,115.0,40.0,45.0,10.0,115.0,40.0,45.0,10.0,115.0,40.0,45.0,0.0,0.0,0.0,0.0,0,0,,"191,192,103","Right,Right,Right"
openrouter,336,10,Power too high,70,75,105,5,70.0,75.0,105.0,5.0,70.0,75.0,105.0,5.0,70.0,75.0,105.0,5.0,0.0,0.0,0.0,0.0,0,0,,"69,70,39,40,147,148,77,78,209,210","Right,Left,Right,Left,Left,Left,Left,Left,Left,Left"
openrouter,337,4,Stability too high,25,110,50,25,25.0,110.0,50.0,25.0,25.0,110.0,50.0,25.0,25.0,110.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"15,16,185,186","Right,Right,Left,Right"
openrouter,338,4,Stability too high,30,110,50,10,30.0,110.0,50.0,10.0,30.0,110.0,50.0,10.0,30.0,110.0,50.0,10.0,0.0,0.0,0.0,0.0,0,0,,"73,74,99,100","Right,Right,Right,Right"
openrouter,339,11,Wealth too low,60,80,95,0,60.0,80.0,95.0,0.0,60.0,80.0,95.0,0.0,60.0,80.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"13,14,291,292,333,334,370,371,372,362,363","Left,Right,Right,Left,Left,Left,Right,Right,Right,Left,Left"
openrouter,340,10,Wealth too low,60,70,80,-5,60.0,70.0,80.0,-5.0,60.0,70.0,80.0,-5.0,60.0,70.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"129,130,181,182,177,178,289,290,351,352","Right,Right,Left,Right,Left,Left,Right,Left,Left,Left"
openrouter,341,11,Power too high,50,90,100,10,50.0,90.0,100.0,10.0,50.0,90.0,100.0,10.0,50.0,90.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"333,334,145,146,195,196,237,238,397,398,25","Left,Left,Right,Right,Right,Right,Left,Left,Left,Right,Left"
openrouter,342,6,Stability too high,20,110,65,-5,20.0,110.0,65.0,-5.0,20.0,110.0,65.0,-5.0,20.0,110.0,65.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"348,349,350,247,248,323","Right,Right,Left,Right,Left,Right"
openrouter,343,6,Stability too high,40,105,50,20,40.0,105.0,50.0,20.0,40.0,105.0,50.0,20.0,40.0,105.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"167,168,338,339,43,44","Right,Left,Right,Right,Left,Right"
openrouter,344,4,Stability too high,40,120,35,20,40.0,120.0,35.0,20.0,40.0,120.0,35.0,20.0,40.0,120.0,35.0,20.0,0.0,0.0,0.0,0.0,0,0,,"304,305,306,307","Right,Left,Left,Left"
openrouter,345,9,Wealth too low,65,75,65,0,65.0,75.0,65.0,0.0,65.0,75.0,65.0,0.0,65.0,75.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"105,106,147,148,167,168,330,331,332","Right,Right,Left,Left,Right,Left,Left,Left,Right"
openrouter,346,3,Piety too high,105,0,55,45,105.0,0.0,55.0,45.0,105.0,0.0,55.0,45.0,105.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0,0,0,,"137,138,356","Right,Left,Left"
openrouter,347,4,Piety too low,-5,85,70,45,-5.0,85.0,70.0,45.0,-5.0,85.0,70.0,45.0,-5.0,85.0,70.0,45.0,0.0,0.0,0.0,0.0,0,0,,"275,276,91,92","Left,Right,Right,Right"
openrouter,348,7,Stability too high,65,100,55,15,65.0,100.0,55.0,15.0,65.0,100.0,55.0,15.0,65.0,100.0,55.0,15.0,0.0,0.0,0.0,0.0,0,0,,"101,102,385,386,370,371,372","Right,Right,Left,Left,Right,Right,Right"
openrouter,349,7,Stability too high,60,100,70,10,60.0,100.0,70.0,10.0,60.0,100.0,70.0,10.0,60.0,100.0,70.0,10.0,0.0,0.0,0.0,0.0,0,0,,"263,264,316,317,318,57,58","Left,Left,Left,Left,Left,Left,Right"
openrouter,350,3,Wealth too low,40,90,95,-15,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"301,302,303","Right,Right,Right"
openrouter,351,3,Stability too high,30,110,75,0,30.0,110.0,75.0,0.0,30.0,110.0,75.0,0.0,30.0,110.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"123,124,359","Right,Right,Right"
openrouter,352,4,Stability too high,10,105,65,5,10.0,105.0,65.0,5.0,10.0,105.0,65.0,5.0,10.0,105.0,65.0,5.0,0.0,0.0,0.0,0.0,0,0,,"365,366,367,219","Right,Right,Left,Right"
openrouter,353,4,Stability too high,40,100,75,5,40.0,100.0,75.0,5.0,40.0,100.0,75.0,5.0,40.0,100.0,75.0,5.0,0.0,0.0,0.0,0.0,0,0,,"395,396,277,278","Left,Right,Right,Right"
openrouter,354,7,Wealth too low,75,85,50,-5,75.0,85.0,50.0,-5.0,75.0,85.0,50.0,-5.0,75.0,85.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"173,174,229,230,85,86,308","Left,Left,Right,Right,Left,Right,Left"
openrouter,355,6,Wealth too low,60,75,60,0,60.0,75.0,60.0,0.0,60.0,75.0,60.0,0.0,60.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"115,116,265,266,359,360","Right,Left,Left,Left,Right,Left"
openrouter,356,5,Wealth too low,45,80,75,0,45.0,80.0,75.0,0.0,45.0,80.0,75.0,0.0,45.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"381,382,31,32,265","Right,Left,Right,Left,Left"
openrouter,357,4,Stability too high,50,115,50,20,50.0,115.0,50.0,20.0,50.0,115.0,50.0,20.0,50.0,115.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"17,18,71,72","Left,Left,Right,Right"
openrouter,358,5,Stability too high,40,100,55,5,40.0,100.0,55.0,5.0,40.0,100.0,55.0,5.0,40.0,100.0,55.0,5.0,0.0,0.0,0.0,0.0,0,0,,"29,30,313,314,315","Right,Left,Right,Left,Right"
openrouter,359,4,Stability too high,40,100,25,25,40.0,100.0,25.0,25.0,40.0,100.0,25.0,25.0,40.0,100.0,25.0,25.0,0.0,0.0,0.0,0.0,0,0,,"273,274,101,102","Right,Left,Right,Right"
