strategy,run_id,turns_survived,end_reason,final_piety,final_stability,final_power,final_wealth,min_piety,min_stability,min_power,min_wealth,max_piety,max_stability,max_power,max_wealth,avg_piety,avg_stability,avg_power,avg_wealth,std_piety,std_stability,std_power,std_wealth,left_choices,right_choices,risky_card,card_sequence,choice_sequence
openrouter,251,12,Stability too high,55,105,50,5,55.0,105.0,50.0,5.0,55.0,105.0,50.0,5.0,55.0,105.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"343,344,333,334,231,232,129,130,185,186,273,274","Right,Left,Left,Left,Right,Left,Right,Right,Left,Left,Left,Right"
openrouter,252,5,Wealth too low,40,75,55,-20,40.0,75.0,55.0,-20.0,40.0,75.0,55.0,-20.0,40.0,75.0,55.0,-20.0,0.0,0.0,0.0,0.0,0,0,,"149,150,55,56,323","Right,Left,Right,Left,Right"
openrouter,253,5,Wealth too low,70,70,80,0,70.0,70.0,80.0,0.0,70.0,70.0,80.0,0.0,70.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"17,18,39,40,35","Right,Left,Right,Left,Right"
openrouter,254,2,Stability too high,35,105,35,45,35.0,105.0,35.0,45.0,35.0,105.0,35.0,45.0,35.0,105.0,35.0,45.0,0.0,0.0,0.0,0.0,0,0,,"165,166","Right,Right"
openrouter,255,11,Stability too high,60,100,90,35,60.0,100.0,90.0,35.0,60.0,100.0,90.0,35.0,60.0,100.0,90.0,35.0,0.0,0.0,0.0,0.0,0,0,,"145,146,19,20,281,282,225,226,289,290,255","Right,Left,Left,Left,Right,Left,Left,Left,Right,Left,Right"
openrouter,256,7,Wealth too low,70,90,40,0,70.0,90.0,40.0,0.0,70.0,90.0,40.0,0.0,70.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,,"213,214,3,4,43,44,343","Left,Left,Right,Right,Left,Right,Left"
openrouter,257,6,Piety too high,100,45,65,15,100.0,45.0,65.0,15.0,100.0,45.0,65.0,15.0,100.0,45.0,65.0,15.0,0.0,0.0,0.0,0.0,0,0,,"37,38,217,218,259,260","Left,Left,Left,Left,Left,Left"
openrouter,258,2,Stability too high,35,100,50,25,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"387,388","Right,Right"
openrouter,259,12,Wealth too low,90,90,85,0,90.0,90.0,85.0,0.0,90.0,90.0,85.0,0.0,90.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"75,76,119,120,377,378,29,30,159,160,203,204","Right,Left,Left,Left,Left,Right,Left,Right,Left,Right,Left,Left"
openrouter,260,7,Stability too high,45,105,30,20,45.0,105.0,30.0,20.0,45.0,105.0,30.0,20.0,45.0,105.0,30.0,20.0,0.0,0.0,0.0,0.0,0,0,,"77,78,91,92,49,50,73","Right,Left,Left,Right,Left,Right,Left"
openrouter,261,3,Wealth too low,55,90,45,0,55.0,90.0,45.0,0.0,55.0,90.0,45.0,0.0,55.0,90.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"57,58,365","Right,Right,Left"
openrouter,262,3,Wealth too low,40,85,80,-10,40.0,85.0,80.0,-10.0,40.0,85.0,80.0,-10.0,40.0,85.0,80.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"159,160,57","Right,Right,Right"
openrouter,263,8,Wealth too low,50,85,65,0,50.0,85.0,65.0,0.0,50.0,85.0,65.0,0.0,50.0,85.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"225,226,211,212,297,298,233,234","Right,Left,Left,Left,Right,Left,Right,Left"
openrouter,264,7,Stability too high,25,115,65,0,25.0,115.0,65.0,0.0,25.0,115.0,65.0,0.0,25.0,115.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"335,336,337,383,384,375,376","Left,Left,Left,Right,Right,Right,Right"
openrouter,265,7,Wealth too low,65,75,75,-5,65.0,75.0,75.0,-5.0,65.0,75.0,75.0,-5.0,65.0,75.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"19,20,171,172,219,220,304","Left,Left,Right,Right,Left,Left,Right"
openrouter,266,8,Wealth too low,65,85,85,0,65.0,85.0,85.0,0.0,65.0,85.0,85.0,0.0,65.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"191,192,173,174,203,204,209,210","Right,Right,Left,Right,Left,Left,Left,Left"
openrouter,267,13,Power too high,65,75,105,0,65.0,75.0,105.0,0.0,65.0,75.0,105.0,0.0,65.0,75.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,,"287,288,143,144,241,242,263,264,115,116,27,28,393","Right,Left,Left,Right,Left,Left,Left,Left,Left,Left,Left,Left,Left"
openrouter,268,9,Stability too high,50,100,40,5,50.0,100.0,40.0,5.0,50.0,100.0,40.0,5.0,50.0,100.0,40.0,5.0,0.0,0.0,0.0,0.0,0,0,,"247,248,111,112,207,208,217,218,179","Left,Left,Left,Left,Left,Left,Right,Left,Right"
openrouter,269,3,Wealth too low,65,95,50,0,65.0,95.0,50.0,0.0,65.0,95.0,50.0,0.0,65.0,95.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"35,36,71","Right,Right,Right"
openrouter,270,3,Wealth too low,50,90,45,-5,50.0,90.0,45.0,-5.0,50.0,90.0,45.0,-5.0,50.0,90.0,45.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"348,349,350","Right,Left,Right"
openrouter,271,11,Wealth too low,50,80,90,-5,50.0,80.0,90.0,-5.0,50.0,80.0,90.0,-5.0,50.0,80.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"171,172,63,64,173,174,15,16,293,294,121","Right,Left,Left,Right,Left,Right,Right,Left,Left,Left,Right"
openrouter,272,7,Power too high,75,60,105,0,75.0,60.0,105.0,0.0,75.0,60.0,105.0,0.0,75.0,60.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,,"249,250,279,280,285,286,253","Right,Left,Right,Left,Left,Left,Left"
openrouter,273,3,Stability too high,15,120,45,85,15.0,120.0,45.0,85.0,15.0,120.0,45.0,85.0,15.0,120.0,45.0,85.0,0.0,0.0,0.0,0.0,0,0,,"103,104,281","Right,Right,Right"
openrouter,274,4,Power too high,45,75,100,10,45.0,75.0,100.0,10.0,45.0,75.0,100.0,10.0,45.0,75.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"395,396,121,122","Right,Right,Left,Right"
openrouter,275,7,Wealth too low,35,90,80,-5,35.0,90.0,80.0,-5.0,35.0,90.0,80.0,-5.0,35.0,90.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"111,112,95,96,219,220,375","Right,Left,Right,Left,Right,Left,Right"
openrouter,276,8,Power too high,80,70,105,10,80.0,70.0,105.0,10.0,80.0,70.0,105.0,10.0,80.0,70.0,105.0,10.0,0.0,0.0,0.0,0.0,0,0,,"285,286,113,114,127,128,249,250","Right,Left,Right,Left,Left,Right,Left,Left"
openrouter,277,6,Stability too high,55,100,60,20,55.0,100.0,60.0,20.0,55.0,100.0,60.0,20.0,55.0,100.0,60.0,20.0,0.0,0.0,0.0,0.0,0,0,,"279,280,283,284,381,382","Right,Left,Left,Left,Right,Left"
openrouter,278,12,Wealth too low,60,90,60,-5,60.0,90.0,60.0,-5.0,60.0,90.0,60.0,-5.0,60.0,90.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"375,376,340,341,342,29,30,279,280,209,210,41","Right,Right,Left,Right,Left,Left,Left,Left,Right,Left,Left,Right"
openrouter,279,7,Wealth too low,50,80,60,-5,50.0,80.0,60.0,-5.0,50.0,80.0,60.0,-5.0,50.0,80.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"362,363,364,85,86,277,278","Left,Left,Right,Right,Left,Left,Right"
openrouter,280,18,Power too high,95,80,105,-5,95.0,80.0,105.0,-5.0,95.0,80.0,105.0,-5.0,95.0,80.0,105.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"295,296,179,180,257,258,247,248,15,16,113,114,17,18,293,294,117,118","Left,Left,Right,Left,Right,Left,Left,Left,Left,Left,Right,Left,Left,Left,Left,Left,Left,Left"
openrouter,281,13,Stability too high,65,100,60,35,65.0,100.0,60.0,35.0,65.0,100.0,60.0,35.0,65.0,100.0,60.0,35.0,0.0,0.0,0.0,0.0,0,0,,"338,339,1,2,277,278,157,158,39,40,67,68,231","Right,Right,Left,Right,Left,Left,Right,Right,Left,Left,Left,Left,Right"
openrouter,282,7,Wealth too low,55,60,85,0,55.0,60.0,85.0,0.0,55.0,60.0,85.0,0.0,55.0,60.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"203,204,313,314,315,131,132","Right,Left,Right,Left,Left,Right,Left"
openrouter,283,6,Power too high,50,55,100,0,50.0,55.0,100.0,0.0,50.0,55.0,100.0,0.0,50.0,55.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,,"25,26,31,32,293,294","Right,Left,Left,Left,Right,Left"
openrouter,284,2,Stability too high,35,105,45,15,35.0,105.0,45.0,15.0,35.0,105.0,45.0,15.0,35.0,105.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"71,72","Right,Right"
openrouter,285,2,Stability too high,35,105,35,45,35.0,105.0,35.0,45.0,35.0,105.0,35.0,45.0,35.0,105.0,35.0,45.0,0.0,0.0,0.0,0.0,0,0,,"165,166","Right,Right"
openrouter,286,11,Stability too high,35,105,70,25,35.0,105.0,70.0,25.0,35.0,105.0,70.0,25.0,35.0,105.0,70.0,25.0,0.0,0.0,0.0,0.0,0,0,,"155,156,79,80,27,28,245,246,183,184,137","Right,Left,Right,Left,Left,Left,Left,Left,Left,Right,Left"
openrouter,287,8,Wealth too low,60,60,60,0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"51,52,259,260,191,192,299,300","Right,Left,Left,Left,Right,Right,Left,Left"
openrouter,288,11,Wealth too low,75,70,85,0,75.0,70.0,85.0,0.0,75.0,70.0,85.0,0.0,75.0,70.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"13,14,131,132,7,21,22,75,76,117,118","Right,Right,Right,Left,Right,Left,Left,Left,Right,Left,Left"
openrouter,289,4,Wealth too low,45,90,85,-10,45.0,90.0,85.0,-10.0,45.0,90.0,85.0,-10.0,45.0,90.0,85.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"316,317,318,139","Left,Left,Left,Right"
openrouter,290,5,Wealth too low,75,55,70,0,75.0,55.0,70.0,0.0,75.0,55.0,70.0,0.0,75.0,55.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"265,266,205,206,351","Left,Left,Right,Left,Left"
openrouter,291,6,Wealth too low,70,70,40,-5,70.0,70.0,40.0,-5.0,70.0,70.0,40.0,-5.0,70.0,70.0,40.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"333,334,385,386,205,206","Left,Left,Right,Left,Right,Left"
openrouter,292,4,Wealth too low,25,90,85,-10,25.0,90.0,85.0,-10.0,25.0,90.0,85.0,-10.0,25.0,90.0,85.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"25,26,375,376","Right,Left,Right,Right"
openrouter,293,7,Stability too high,35,100,55,10,35.0,100.0,55.0,10.0,35.0,100.0,55.0,10.0,35.0,100.0,55.0,10.0,0.0,0.0,0.0,0.0,0,0,,"139,140,241,242,195,196,111","Right,Left,Left,Left,Right,Right,Right"
openrouter,294,8,Power too high,85,65,105,10,85.0,65.0,105.0,10.0,85.0,65.0,105.0,10.0,85.0,65.0,105.0,10.0,0.0,0.0,0.0,0.0,0,0,,"381,382,43,44,379,380,45,46","Right,Left,Left,Left,Left,Right,Left,Left"
openrouter,295,5,Wealth too low,60,65,65,0,60.0,65.0,65.0,0.0,60.0,65.0,65.0,0.0,60.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"199,200,53,54,368","Right,Left,Right,Left,Left"
openrouter,296,12,Piety too high,105,70,75,5,105.0,70.0,75.0,5.0,105.0,70.0,75.0,5.0,105.0,70.0,75.0,5.0,0.0,0.0,0.0,0.0,0,0,,"89,90,135,136,397,398,217,218,249,250,265,266","Left,Left,Left,Right,Left,Right,Left,Left,Right,Left,Left,Left"
openrouter,297,4,Stability too high,50,100,40,30,50.0,100.0,40.0,30.0,50.0,100.0,40.0,30.0,50.0,100.0,40.0,30.0,0.0,0.0,0.0,0.0,0,0,,"143,144,11,12","Left,Right,Left,Right"
openrouter,298,11,Stability too high,25,105,50,25,25.0,105.0,50.0,25.0,25.0,105.0,50.0,25.0,25.0,105.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"153,154,55,56,93,94,33,34,205,206,295","Right,Left,Right,Left,Right,Right,Right,Left,Left,Right,Left"
openrouter,299,15,Wealth too low,75,90,55,0,75.0,90.0,55.0,0.0,75.0,90.0,55.0,0.0,75.0,90.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"149,150,119,120,373,374,197,198,95,96,89,90,333,334,57","Right,Left,Left,Left,Left,Right,Left,Left,Right,Left,Left,Left,Left,Left,Right"
openrouter,300,9,Power too high,65,50,110,-5,65.0,50.0,110.0,-5.0,65.0,50.0,110.0,-5.0,65.0,50.0,110.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"265,266,241,242,293,294,39,40,353","Left,Left,Left,Left,Right,Right,Left,Left,Left"
openrouter,301,5,Stability too high,40,105,20,55,40.0,105.0,20.0,55.0,40.0,105.0,20.0,55.0,40.0,105.0,20.0,55.0,0.0,0.0,0.0,0.0,0,0,,"97,98,348,349,350","Left,Left,Left,Right,Right"
openrouter,302,8,Wealth too low,65,90,85,0,65.0,90.0,85.0,0.0,65.0,90.0,85.0,0.0,65.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"397,398,85,86,75,76,205,206","Right,Right,Left,Left,Right,Right,Left,Right"
openrouter,303,4,Power too high,50,65,110,15,50.0,65.0,110.0,15.0,50.0,65.0,110.0,15.0,50.0,65.0,110.0,15.0,0.0,0.0,0.0,0.0,0,0,,"373,374,193,194","Right,Right,Left,Left"
openrouter,304,4,Wealth too low,45,75,45,0,45.0,75.0,45.0,0.0,45.0,75.0,45.0,0.0,45.0,75.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"137,138,299,300","Left,Left,Right,Left"
openrouter,305,5,Stability too high,25,120,15,80,25.0,120.0,15.0,80.0,25.0,120.0,15.0,80.0,25.0,120.0,15.0,80.0,0.0,0.0,0.0,0.0,0,0,,"89,90,9,10,133","Left,Left,Left,Right,Right"
openrouter,306,7,Piety too high,105,15,80,40,105.0,15.0,80.0,40.0,105.0,15.0,80.0,40.0,105.0,15.0,80.0,40.0,0.0,0.0,0.0,0.0,0,0,,"233,234,217,218,283,284,147","Right,Left,Left,Left,Left,Left,Left"
openrouter,307,6,Stability too high,55,100,35,40,55.0,100.0,35.0,40.0,55.0,100.0,35.0,40.0,55.0,100.0,35.0,40.0,0.0,0.0,0.0,0.0,0,0,,"263,264,143,144,348,349","Left,Left,Left,Right,Left,Right"
openrouter,308,4,Stability too high,35,110,70,10,35.0,110.0,70.0,10.0,35.0,110.0,70.0,10.0,35.0,110.0,70.0,10.0,0.0,0.0,0.0,0.0,0,0,,"247,248,123,124","Left,Left,Right,Right"
openrouter,309,6,Wealth too low,65,85,45,0,65.0,85.0,45.0,0.0,65.0,85.0,45.0,0.0,65.0,85.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"1,2,368,369,43,44","Right,Left,Right,Left,Left,Right"
openrouter,310,3,Stability too high,40,100,40,35,40.0,100.0,40.0,35.0,40.0,100.0,40.0,35.0,40.0,100.0,40.0,35.0,0.0,0.0,0.0,0.0,0,0,,"11,12,105","Left,Right,Right"
openrouter,311,7,Wealth too low,50,80,50,0,50.0,80.0,50.0,0.0,50.0,80.0,50.0,0.0,50.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"183,184,141,142,67,68,81","Right,Left,Right,Left,Left,Left,Right"
openrouter,312,6,Wealth too low,55,50,80,0,55.0,50.0,80.0,0.0,55.0,50.0,80.0,0.0,55.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"149,150,63,64,351,352","Right,Left,Right,Left,Left,Left"
openrouter,313,17,Power too high,65,75,100,10,65.0,75.0,100.0,10.0,65.0,75.0,100.0,10.0,65.0,75.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"193,194,69,70,29,30,287,288,93,94,95,96,141,142,75,76,275","Left,Left,Right,Left,Left,Left,Right,Left,Right,Right,Left,Left,Right,Left,Left,Right,Right"
openrouter,314,7,Wealth too low,85,60,65,0,85.0,60.0,65.0,0.0,85.0,60.0,65.0,0.0,85.0,60.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"289,290,239,240,293,294,365","Right,Left,Right,Left,Left,Left,Left"
openrouter,315,10,Stability too high,55,120,50,0,55.0,120.0,50.0,0.0,55.0,120.0,50.0,0.0,55.0,120.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"11,12,53,54,155,156,257,258,375,376","Left,Right,Left,Right,Left,Right,Left,Left,Right,Right"
openrouter,316,5,Stability too high,45,105,35,45,45.0,105.0,35.0,45.0,45.0,105.0,35.0,45.0,45.0,105.0,35.0,45.0,0.0,0.0,0.0,0.0,0,0,,"77,78,247,248,195","Right,Left,Left,Left,Right"
openrouter,317,3,Stability too high,5,105,80,10,5.0,105.0,80.0,10.0,5.0,105.0,80.0,10.0,5.0,105.0,80.0,10.0,0.0,0.0,0.0,0.0,0,0,,"391,392,137","Right,Right,Left"
openrouter,318,12,Stability too high,55,100,85,-15,55.0,100.0,85.0,-15.0,55.0,100.0,85.0,-15.0,55.0,100.0,85.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"129,130,197,198,257,258,225,226,259,260,229,230","Left,Right,Left,Left,Left,Left,Right,Left,Right,Left,Right,Right"
openrouter,319,4,Wealth too low,50,80,45,0,50.0,80.0,45.0,0.0,50.0,80.0,45.0,0.0,50.0,80.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"231,232,91,92","Right,Left,Left,Right"
openrouter,320,11,Wealth too low,70,85,85,-15,70.0,85.0,85.0,-15.0,70.0,85.0,85.0,-15.0,70.0,85.0,85.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"77,78,113,114,393,394,375,376,227,228,326","Right,Left,Left,Left,Left,Right,Right,Right,Left,Left,Right"
openrouter,321,3,Wealth too low,45,70,85,0,45.0,70.0,85.0,0.0,45.0,70.0,85.0,0.0,45.0,70.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"147,148,316","Right,Left,Left"
openrouter,322,8,Wealth too low,55,75,65,0,55.0,75.0,65.0,0.0,55.0,75.0,65.0,0.0,55.0,75.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"49,50,257,258,77,78,237,238","Right,Left,Right,Left,Right,Left,Left,Right"
openrouter,323,5,Piety too high,100,45,90,10,100.0,45.0,90.0,10.0,100.0,45.0,90.0,10.0,100.0,45.0,90.0,10.0,0.0,0.0,0.0,0.0,0,0,,"316,317,318,87,88","Left,Left,Left,Left,Left"
openrouter,324,8,Wealth too low,80,80,70,0,80.0,80.0,70.0,0.0,80.0,80.0,70.0,0.0,80.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"209,210,185,186,259,260,295,296","Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,325,5,Wealth too low,30,85,80,0,30.0,85.0,80.0,0.0,30.0,85.0,80.0,0.0,30.0,85.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"253,254,49,50,55","Right,Left,Left,Right,Right"
openrouter,326,9,Stability too high,40,110,45,50,40.0,110.0,45.0,50.0,40.0,110.0,45.0,50.0,40.0,110.0,45.0,50.0,0.0,0.0,0.0,0.0,0,0,,"43,44,199,200,195,196,185,186,133","Left,Right,Left,Left,Right,Right,Left,Left,Right"
openrouter,327,17,Piety too high,110,60,55,0,110.0,60.0,55.0,0.0,110.0,60.0,55.0,0.0,110.0,60.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"83,84,237,238,185,186,323,324,325,297,298,81,82,287,288,141,142","Right,Left,Left,Left,Right,Right,Left,Right,Left,Left,Right,Left,Left,Right,Left,Left,Left"
openrouter,328,6,Wealth too low,65,55,85,-5,65.0,55.0,85.0,-5.0,65.0,55.0,85.0,-5.0,65.0,55.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"149,150,117,118,285,286","Right,Left,Left,Left,Right,Left"
openrouter,329,8,Wealth too low,70,85,70,-5,70.0,85.0,70.0,-5.0,70.0,85.0,70.0,-5.0,70.0,85.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"191,192,185,186,219,220,143,144","Right,Right,Left,Left,Left,Left,Left,Right"
openrouter,330,5,Wealth too low,40,80,75,0,40.0,80.0,75.0,0.0,40.0,80.0,75.0,0.0,40.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"283,284,326,327,399","Left,Left,Right,Right,Right"
openrouter,331,9,Wealth too low,70,85,45,-5,70.0,85.0,45.0,-5.0,70.0,85.0,45.0,-5.0,70.0,85.0,45.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"225,226,169,170,91,92,289,290,340","Right,Left,Right,Left,Left,Right,Left,Left,Right"
openrouter,332,9,Wealth too low,75,70,80,-5,75.0,70.0,80.0,-5.0,75.0,70.0,80.0,-5.0,75.0,70.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"45,46,113,114,343,344,129,130,353","Right,Left,Right,Left,Left,Left,Right,Left,Left"
openrouter,333,7,Wealth too low,45,95,80,0,45.0,95.0,80.0,0.0,45.0,95.0,80.0,0.0,45.0,95.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"69,70,255,256,27,28,13","Right,Left,Right,Left,Left,Left,Right"
openrouter,334,11,Wealth too low,70,90,65,0,70.0,90.0,65.0,0.0,70.0,90.0,65.0,0.0,70.0,90.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"247,248,399,400,13,14,330,331,332,61,62","Left,Left,Left,Right,Left,Right,Left,Left,Right,Left,Left"
openrouter,335,4,Power too high,65,65,100,5,65.0,65.0,100.0,5.0,65.0,65.0,100.0,5.0,65.0,65.0,100.0,5.0,0.0,0.0,0.0,0.0,0,0,,"193,194,255,256","Left,Left,Right,Left"
openrouter,336,7,Stability too high,65,100,40,30,65.0,100.0,40.0,30.0,65.0,100.0,40.0,30.0,65.0,100.0,40.0,30.0,0.0,0.0,0.0,0.0,0,0,,"279,280,239,240,57,58,65","Right,Left,Left,Left,Left,Right,Left"
openrouter,337,6,Wealth too low,80,35,80,0,80.0,35.0,80.0,0.0,80.0,35.0,80.0,0.0,80.0,35.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"83,84,273,274,265,266","Right,Left,Left,Left,Left,Right"
openrouter,338,6,Power too high,75,25,115,0,75.0,25.0,115.0,0.0,75.0,25.0,115.0,0.0,75.0,25.0,115.0,0.0,0.0,0.0,0.0,0.0,0,0,,"335,336,337,310,311,312","Left,Left,Left,Left,Left,Right"
openrouter,339,7,Wealth too low,65,85,50,0,65.0,85.0,50.0,0.0,65.0,85.0,50.0,0.0,65.0,85.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"109,110,362,363,364,263,264","Right,Left,Left,Left,Right,Left,Left"
openrouter,340,8,Stability too high,45,115,40,20,45.0,115.0,40.0,20.0,45.0,115.0,40.0,20.0,45.0,115.0,40.0,20.0,0.0,0.0,0.0,0.0,0,0,,"65,66,225,226,235,236,85,86","Left,Right,Left,Left,Right,Left,Right,Right"
openrouter,341,4,Stability too high,45,110,55,-10,45.0,110.0,55.0,-10.0,45.0,110.0,55.0,-10.0,45.0,110.0,55.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"139,140,157,158","Right,Left,Right,Right"
openrouter,342,11,Power too high,90,80,100,-5,90.0,80.0,100.0,-5.0,90.0,80.0,100.0,-5.0,90.0,80.0,100.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"89,90,365,366,367,25,26,125,126,395,396","Left,Left,Left,Right,Left,Left,Left,Left,Left,Left,Right"
openrouter,343,9,Wealth too low,50,75,75,0,50.0,75.0,75.0,0.0,50.0,75.0,75.0,0.0,50.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"9,10,261,262,335,336,337,304,305","Right,Right,Left,Left,Left,Left,Left,Right,Left"
openrouter,344,5,Wealth too low,75,50,95,0,75.0,50.0,95.0,0.0,75.0,50.0,95.0,0.0,75.0,50.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"243,244,111,112,173","Right,Left,Right,Left,Left"
openrouter,345,5,Wealth too low,30,95,65,0,30.0,95.0,65.0,0.0,30.0,95.0,65.0,0.0,30.0,95.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"149,150,293,294,71","Right,Left,Right,Left,Right"
openrouter,346,8,Stability too high,75,100,50,30,75.0,100.0,50.0,30.0,75.0,100.0,50.0,30.0,75.0,100.0,50.0,30.0,0.0,0.0,0.0,0.0,0,0,,"261,262,121,122,271,272,338,339","Right,Left,Left,Right,Left,Left,Right,Right"
openrouter,347,3,Power too high,35,85,100,10,35.0,85.0,100.0,10.0,35.0,85.0,100.0,10.0,35.0,85.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"391,392,301","Right,Right,Left"
openrouter,348,11,Stability too high,60,110,60,10,60.0,110.0,60.0,10.0,60.0,110.0,60.0,10.0,60.0,110.0,60.0,10.0,0.0,0.0,0.0,0.0,0,0,,"113,114,340,341,342,111,112,225,226,21,22","Right,Left,Right,Left,Left,Right,Left,Right,Left,Left,Right"
openrouter,349,7,Wealth too low,75,80,75,-5,75.0,80.0,75.0,-5.0,75.0,80.0,75.0,-5.0,75.0,80.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"271,272,95,96,257,258,223","Left,Left,Right,Left,Right,Left,Right"
openrouter,350,4,Stability too high,40,110,45,30,40.0,110.0,45.0,30.0,40.0,110.0,45.0,30.0,40.0,110.0,45.0,30.0,0.0,0.0,0.0,0.0,0,0,,"101,102,165,166","Right,Left,Right,Right"
openrouter,351,13,Wealth too low,80,85,70,0,80.0,85.0,70.0,0.0,80.0,85.0,70.0,0.0,80.0,85.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"241,242,79,80,379,380,273,274,387,388,385,386,63","Left,Left,Right,Right,Left,Left,Left,Left,Right,Right,Left,Left,Right"
openrouter,352,5,Wealth too low,75,60,50,-5,75.0,60.0,50.0,-5.0,75.0,60.0,50.0,-5.0,75.0,60.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"330,331,332,177,178","Right,Left,Left,Right,Left"
openrouter,353,15,Stability too high,75,100,55,15,75.0,100.0,55.0,15.0,75.0,100.0,55.0,15.0,75.0,100.0,55.0,15.0,0.0,0.0,0.0,0.0,0,0,,"362,363,364,338,339,67,68,45,46,9,10,381,382,185,186","Left,Left,Right,Right,Right,Left,Left,Left,Left,Left,Right,Left,Left,Left,Right"
openrouter,354,7,Stability too high,35,100,55,25,35.0,100.0,55.0,25.0,35.0,100.0,55.0,25.0,35.0,100.0,55.0,25.0,0.0,0.0,0.0,0.0,0,0,,"187,188,63,64,73,74,281","Left,Right,Right,Left,Left,Left,Right"
openrouter,355,6,Wealth too low,55,45,85,0,55.0,45.0,85.0,0.0,55.0,45.0,85.0,0.0,55.0,45.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"1,2,335,336,337,7","Right,Left,Left,Left,Left,Right"
