strategy,run_id,turns_survived,end_reason,final_piety,final_stability,final_power,final_wealth,min_piety,min_stability,min_power,min_wealth,max_piety,max_stability,max_power,max_wealth,avg_piety,avg_stability,avg_power,avg_wealth,std_piety,std_stability,std_power,std_wealth,left_choices,right_choices,risky_card,card_sequence,choice_sequence
openrouter,243,11,Piety too high,100,55,60,15,100.0,55.0,60.0,15.0,100.0,55.0,60.0,15.0,100.0,55.0,60.0,15.0,0.0,0.0,0.0,0.0,0,0,,"333,334,187,188,71,72,61,62,101,102,377","Left,Left,Left,Left,Right,Left,Left,Left,Right,Right,Left"
openrouter,244,5,Stability too high,45,105,70,20,45.0,105.0,70.0,20.0,45.0,105.0,70.0,20.0,45.0,105.0,70.0,20.0,0.0,0.0,0.0,0.0,0,0,,"119,120,379,380,375","Left,Left,Left,Right,Right"
openrouter,245,6,Power too high,85,10,110,15,85.0,10.0,110.0,15.0,85.0,10.0,110.0,15.0,85.0,10.0,110.0,15.0,0.0,0.0,0.0,0.0,0,0,,"197,198,39,40,59,60","Right,Left,Left,Left,Left,Left"
openrouter,246,2,Stability too high,20,115,50,-5,20.0,115.0,50.0,-5.0,20.0,115.0,50.0,-5.0,20.0,115.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"291,292","Right,Right"
openrouter,247,5,Power too high,40,80,100,-10,40.0,80.0,100.0,-10.0,40.0,80.0,100.0,-10.0,40.0,80.0,100.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"145,146,73,74,31","Right,Left,Left,Left,Right"
openrouter,248,12,Piety too high,100,40,60,30,100.0,40.0,60.0,30.0,100.0,40.0,60.0,30.0,100.0,40.0,60.0,30.0,0.0,0.0,0.0,0.0,0,0,,"67,68,115,116,304,305,306,307,215,216,323,324","Left,Left,Left,Left,Left,Left,Left,Left,Left,Right,Left,Left"
openrouter,249,3,Stability too high,35,120,40,15,35.0,120.0,40.0,15.0,35.0,120.0,40.0,15.0,35.0,120.0,40.0,15.0,0.0,0.0,0.0,0.0,0,0,,"157,158,107","Right,Right,Right"
openrouter,250,5,Stability too high,50,105,45,25,50.0,105.0,45.0,25.0,50.0,105.0,45.0,25.0,50.0,105.0,45.0,25.0,0.0,0.0,0.0,0.0,0,0,,"247,248,73,74,65","Left,Left,Left,Left,Left"
openrouter,251,5,Wealth too low,50,70,85,0,50.0,70.0,85.0,0.0,50.0,70.0,85.0,0.0,50.0,70.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"316,317,318,207,208","Left,Left,Left,Left,Left"
openrouter,252,8,Wealth too low,35,40,80,-5,35.0,40.0,80.0,-5.0,35.0,40.0,80.0,-5.0,35.0,40.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"207,208,57,58,95,96,370,371","Left,Left,Left,Right,Right,Left,Left,Left"
openrouter,253,4,Wealth too low,45,85,90,0,45.0,85.0,90.0,0.0,45.0,85.0,90.0,0.0,45.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"316,317,318,153","Left,Left,Left,Right"
openrouter,254,7,Wealth too low,75,35,75,-5,75.0,35.0,75.0,-5.0,75.0,35.0,75.0,-5.0,75.0,35.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"197,198,105,106,137,138,3","Right,Left,Right,Right,Right,Left,Right"
openrouter,255,4,Power too high,70,20,105,50,70.0,20.0,105.0,50.0,70.0,20.0,105.0,50.0,70.0,20.0,105.0,50.0,0.0,0.0,0.0,0.0,0,0,,"127,128,275,276","Left,Left,Left,Left"
openrouter,256,8,Stability too high,60,105,60,10,60.0,105.0,60.0,10.0,60.0,105.0,60.0,10.0,60.0,105.0,60.0,10.0,0.0,0.0,0.0,0.0,0,0,,"13,14,343,344,87,88,201,202","Left,Right,Right,Left,Left,Left,Right,Right"
openrouter,257,6,Stability too high,40,120,55,-25,40.0,120.0,55.0,-25.0,40.0,120.0,55.0,-25.0,40.0,120.0,55.0,-25.0,0.0,0.0,0.0,0.0,0,0,,"167,168,47,48,235,236","Right,Left,Left,Right,Right,Right"
openrouter,258,6,Wealth too low,60,70,80,-10,60.0,70.0,80.0,-10.0,60.0,70.0,80.0,-10.0,60.0,70.0,80.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"368,369,109,110,353,354","Right,Left,Right,Left,Left,Left"
openrouter,259,7,Piety too high,100,20,75,25,100.0,20.0,75.0,25.0,100.0,20.0,75.0,25.0,100.0,20.0,75.0,25.0,0.0,0.0,0.0,0.0,0,0,,"39,40,109,110,135,136,123","Left,Left,Left,Left,Right,Left,Left"
openrouter,260,7,Stability too high,5,100,85,20,5.0,100.0,85.0,20.0,5.0,100.0,85.0,20.0,5.0,100.0,85.0,20.0,0.0,0.0,0.0,0.0,0,0,,"55,56,27,28,181,182,345","Left,Right,Left,Right,Right,Right,Left"
openrouter,261,6,Wealth too low,90,35,60,-5,90.0,35.0,60.0,-5.0,90.0,35.0,60.0,-5.0,90.0,35.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"109,110,221,222,133,134","Right,Left,Right,Left,Left,Left"
openrouter,262,14,Piety too high,110,40,50,5,110.0,40.0,50.0,5.0,110.0,40.0,50.0,5.0,110.0,40.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"195,196,213,214,83,84,295,296,105,106,356,357,358,149","Right,Left,Left,Left,Left,Left,Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,263,4,Wealth too low,15,90,75,-20,15.0,90.0,75.0,-20.0,15.0,90.0,75.0,-20.0,15.0,90.0,75.0,-20.0,0.0,0.0,0.0,0.0,0,0,,"241,242,291,292","Right,Left,Right,Right"
openrouter,264,4,Stability too high,30,110,40,40,30.0,110.0,40.0,40.0,30.0,110.0,40.0,40.0,30.0,110.0,40.0,40.0,0.0,0.0,0.0,0.0,0,0,,"129,130,247,248","Right,Right,Left,Left"
openrouter,265,5,Wealth too low,65,80,75,0,65.0,80.0,75.0,0.0,65.0,80.0,75.0,0.0,65.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"243,244,299,300,129","Left,Left,Right,Left,Right"
openrouter,266,9,Stability too high,45,115,45,0,45.0,115.0,45.0,0.0,45.0,115.0,45.0,0.0,45.0,115.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"293,294,368,369,67,68,247,248,229","Right,Left,Right,Left,Left,Left,Left,Left,Right"
openrouter,267,5,Piety too high,100,0,65,45,100.0,0.0,65.0,45.0,100.0,0.0,65.0,45.0,100.0,0.0,65.0,45.0,0.0,0.0,0.0,0.0,0,0,,"75,76,191,192,143","Left,Left,Left,Left,Left"
openrouter,268,6,Power too high,75,40,110,10,75.0,40.0,110.0,10.0,75.0,40.0,110.0,10.0,75.0,40.0,110.0,10.0,0.0,0.0,0.0,0.0,0,0,,"17,18,273,274,249,250","Right,Left,Left,Left,Right,Left"
openrouter,269,14,Piety too high,100,55,65,25,100.0,55.0,65.0,25.0,100.0,55.0,65.0,25.0,100.0,55.0,65.0,25.0,0.0,0.0,0.0,0.0,0,0,,"109,110,348,349,350,13,14,265,266,57,58,375,376,273","Right,Left,Left,Left,Right,Left,Right,Left,Left,Left,Right,Left,Right,Left"
openrouter,270,8,Stability too high,45,125,45,0,45.0,125.0,45.0,0.0,45.0,125.0,45.0,0.0,45.0,125.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"29,30,227,228,139,140,107,108","Left,Left,Right,Left,Right,Left,Right,Right"
openrouter,271,10,Piety too high,100,0,75,25,100.0,0.0,75.0,25.0,100.0,0.0,75.0,25.0,100.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0,0,,"285,286,221,222,19,20,211,212,377,378","Left,Left,Right,Left,Left,Left,Left,Left,Left,Left"
openrouter,272,5,Power too high,35,70,105,0,35.0,70.0,105.0,0.0,35.0,70.0,105.0,0.0,35.0,70.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,,"117,118,81,82,391","Right,Left,Left,Right,Right"
openrouter,273,4,Piety too high,110,-10,50,35,110.0,-10.0,50.0,35.0,110.0,-10.0,50.0,35.0,110.0,-10.0,50.0,35.0,0.0,0.0,0.0,0.0,0,0,,"55,56,365,366","Left,Left,Left,Left"
openrouter,274,6,Wealth too low,55,75,50,0,55.0,75.0,50.0,0.0,55.0,75.0,50.0,0.0,55.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"65,66,177,178,227,228","Left,Left,Right,Left,Right,Left"
openrouter,275,10,Piety too high,100,25,30,20,100.0,25.0,30.0,20.0,100.0,25.0,30.0,20.0,100.0,25.0,30.0,20.0,0.0,0.0,0.0,0.0,0,0,,"67,68,330,331,332,273,274,381,382,285","Left,Left,Right,Right,Left,Left,Left,Left,Left,Left"
openrouter,276,9,Piety too high,100,60,60,55,100.0,60.0,60.0,55.0,100.0,60.0,60.0,55.0,100.0,60.0,60.0,55.0,0.0,0.0,0.0,0.0,0,0,,"187,188,279,280,113,114,161,162,39","Left,Left,Right,Right,Left,Left,Left,Right,Left"
openrouter,277,4,Wealth too low,65,60,80,0,65.0,60.0,80.0,0.0,65.0,60.0,80.0,0.0,65.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"139,140,25,26","Right,Left,Left,Left"
openrouter,278,4,Wealth too low,65,65,80,-5,65.0,65.0,80.0,-5.0,65.0,65.0,80.0,-5.0,65.0,65.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"368,369,159,160","Right,Left,Right,Left"
openrouter,279,4,Stability too high,25,110,50,5,25.0,110.0,50.0,5.0,25.0,110.0,50.0,5.0,25.0,110.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"47,48,201,202","Left,Right,Right,Right"
openrouter,280,3,Power too high,55,45,100,5,55.0,45.0,100.0,5.0,55.0,45.0,100.0,5.0,55.0,45.0,100.0,5.0,0.0,0.0,0.0,0.0,0,0,,"370,371,372","Left,Right,Left"
openrouter,281,3,Stability too high,40,110,35,35,40.0,110.0,35.0,35.0,40.0,110.0,35.0,35.0,40.0,110.0,35.0,35.0,0.0,0.0,0.0,0.0,0,0,,"279,280,107","Right,Left,Right"
openrouter,282,3,Stability too high,30,105,35,20,30.0,105.0,35.0,20.0,30.0,105.0,35.0,20.0,30.0,105.0,35.0,20.0,0.0,0.0,0.0,0.0,0,0,,"229,230,119","Right,Right,Left"
openrouter,283,8,Piety too high,100,75,70,15,100.0,75.0,70.0,15.0,100.0,75.0,70.0,15.0,100.0,75.0,70.0,15.0,0.0,0.0,0.0,0.0,0,0,,"209,210,11,12,259,260,340,341","Left,Left,Left,Right,Left,Left,Right,Left"
openrouter,284,5,Wealth too low,75,60,85,0,75.0,60.0,85.0,0.0,75.0,60.0,85.0,0.0,75.0,60.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"25,26,231,232,193","Left,Left,Right,Left,Left"
openrouter,285,12,Power too high,60,55,110,-5,60.0,55.0,110.0,-5.0,60.0,55.0,110.0,-5.0,60.0,55.0,110.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"57,58,167,168,93,94,27,28,109,110,283,284","Left,Right,Right,Left,Right,Left,Left,Left,Left,Left,Right,Left"
openrouter,286,5,Stability too high,35,115,50,10,35.0,115.0,50.0,10.0,35.0,115.0,50.0,10.0,35.0,115.0,50.0,10.0,0.0,0.0,0.0,0.0,0,0,,"203,204,247,248,273","Right,Left,Left,Left,Right"
openrouter,287,6,Stability too high,30,110,45,35,30.0,110.0,45.0,35.0,30.0,110.0,45.0,35.0,30.0,110.0,45.0,35.0,0.0,0.0,0.0,0.0,0,0,,"195,196,247,248,129,130","Right,Left,Left,Left,Right,Right"
openrouter,288,5,Wealth too low,55,95,90,-5,55.0,95.0,90.0,-5.0,55.0,95.0,90.0,-5.0,55.0,95.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"181,182,301,302,303","Right,Left,Left,Right,Right"
openrouter,289,6,Wealth too low,85,40,95,0,85.0,40.0,95.0,0.0,85.0,40.0,95.0,0.0,85.0,40.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"251,252,343,344,249,250","Left,Left,Right,Left,Right,Left"
openrouter,290,6,Piety too high,100,15,85,20,100.0,15.0,85.0,20.0,100.0,15.0,85.0,20.0,100.0,15.0,85.0,20.0,0.0,0.0,0.0,0.0,0,0,,"391,392,285,286,41,42","Left,Right,Left,Left,Left,Left"
openrouter,291,7,Power too high,65,70,105,5,65.0,70.0,105.0,5.0,65.0,70.0,105.0,5.0,65.0,70.0,105.0,5.0,0.0,0.0,0.0,0.0,0,0,,"356,357,358,373,374,219,220","Left,Left,Left,Left,Right,Right,Left"
openrouter,292,3,Piety too high,100,5,65,40,100.0,5.0,65.0,40.0,100.0,5.0,65.0,40.0,100.0,5.0,65.0,40.0,0.0,0.0,0.0,0.0,0,0,,"281,282,391","Left,Left,Left"
openrouter,293,7,Stability too high,85,105,50,45,85.0,105.0,50.0,45.0,85.0,105.0,50.0,45.0,85.0,105.0,50.0,45.0,0.0,0.0,0.0,0.0,0,0,,"103,104,173,174,304,305,306","Right,Right,Left,Left,Left,Left,Left"
openrouter,294,3,Stability too high,45,100,40,45,45.0,100.0,40.0,45.0,45.0,100.0,40.0,45.0,45.0,100.0,40.0,45.0,0.0,0.0,0.0,0.0,0,0,,"129,130,245","Right,Right,Left"
openrouter,295,3,Stability too high,35,100,40,30,35.0,100.0,40.0,30.0,35.0,100.0,40.0,30.0,35.0,100.0,40.0,30.0,0.0,0.0,0.0,0.0,0,0,,"37,38,107","Left,Left,Right"
openrouter,296,6,Wealth too low,45,65,65,-5,45.0,65.0,65.0,-5.0,45.0,65.0,65.0,-5.0,45.0,65.0,65.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"159,160,313,314,315,139","Left,Right,Left,Left,Right,Right"
openrouter,297,7,Wealth too low,45,85,75,-10,45.0,85.0,75.0,-10.0,45.0,85.0,75.0,-10.0,45.0,85.0,75.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"197,198,356,357,358,277,278","Right,Left,Left,Left,Left,Right,Right"
openrouter,298,6,Piety too high,105,15,50,35,105.0,15.0,50.0,35.0,105.0,15.0,50.0,35.0,105.0,15.0,50.0,35.0,0.0,0.0,0.0,0.0,0,0,,"223,224,187,188,297,298","Left,Right,Left,Left,Left,Left"
openrouter,299,6,Piety too high,105,10,80,40,105.0,10.0,80.0,40.0,105.0,10.0,80.0,40.0,105.0,10.0,80.0,40.0,0.0,0.0,0.0,0.0,0,0,,"117,118,333,334,149,150","Left,Left,Left,Left,Left,Left"
openrouter,300,6,Wealth too low,75,80,55,-10,75.0,80.0,55.0,-10.0,75.0,80.0,55.0,-10.0,75.0,80.0,55.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"109,110,251,252,399,400","Right,Left,Left,Left,Right,Right"
openrouter,301,8,Power too high,60,65,105,-5,60.0,65.0,105.0,-5.0,60.0,65.0,105.0,-5.0,60.0,65.0,105.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"297,298,63,64,147,148,391,392","Right,Left,Left,Left,Left,Left,Right,Right"
openrouter,302,8,Stability too high,75,100,65,30,75.0,100.0,65.0,30.0,75.0,100.0,65.0,30.0,75.0,100.0,65.0,30.0,0.0,0.0,0.0,0.0,0,0,,"175,176,127,128,255,256,89,90","Left,Left,Left,Left,Right,Left,Left,Left"
openrouter,303,11,Power too high,100,85,110,-10,100.0,85.0,110.0,-10.0,100.0,85.0,110.0,-10.0,100.0,85.0,110.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"39,40,9,10,45,46,203,204,316,317,318","Left,Left,Left,Right,Left,Left,Right,Left,Left,Left,Left"
openrouter,304,2,Stability too high,35,100,45,20,35.0,100.0,45.0,20.0,35.0,100.0,45.0,20.0,35.0,100.0,45.0,20.0,0.0,0.0,0.0,0.0,0,0,,"277,278","Right,Right"
openrouter,305,6,Power too high,90,45,100,15,90.0,45.0,100.0,15.0,90.0,45.0,100.0,15.0,90.0,45.0,100.0,15.0,0.0,0.0,0.0,0.0,0,0,,"175,176,379,380,121,122","Left,Left,Left,Right,Left,Left"
openrouter,306,6,Wealth too low,80,60,80,0,80.0,60.0,80.0,0.0,80.0,60.0,80.0,0.0,80.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"177,178,25,26,151,152","Right,Left,Left,Left,Left,Left"
openrouter,307,2,Stability too high,35,100,50,25,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"387,388","Right,Right"
openrouter,308,9,Piety too high,120,35,80,25,120.0,35.0,80.0,25.0,120.0,35.0,80.0,25.0,120.0,35.0,80.0,25.0,0.0,0.0,0.0,0.0,0,0,,"29,30,123,124,181,182,83,84,133","Left,Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,309,6,Stability too high,50,110,5,50,50.0,110.0,5.0,50.0,50.0,110.0,5.0,50.0,50.0,110.0,5.0,50.0,0.0,0.0,0.0,0.0,0,0,,"195,196,97,98,101,102","Right,Left,Left,Left,Right,Right"
openrouter,310,5,Stability too high,50,115,45,0,50.0,115.0,45.0,0.0,50.0,115.0,45.0,0.0,50.0,115.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"183,184,304,305,306","Right,Left,Right,Left,Left"
openrouter,311,5,Piety too high,110,-15,75,65,110.0,-15.0,75.0,65.0,110.0,-15.0,75.0,65.0,110.0,-15.0,75.0,65.0,0.0,0.0,0.0,0.0,0,0,,"275,276,83,84,53","Left,Left,Left,Left,Left"
openrouter,312,6,Power too high,30,45,100,30,30.0,45.0,100.0,30.0,30.0,45.0,100.0,30.0,30.0,45.0,100.0,30.0,0.0,0.0,0.0,0.0,0,0,,"213,214,33,34,125,126","Left,Left,Left,Left,Left,Right"
openrouter,313,12,Wealth too low,95,70,95,0,95.0,70.0,95.0,0.0,95.0,70.0,95.0,0.0,95.0,70.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"21,22,39,40,129,130,181,182,67,68,310,311","Left,Right,Left,Left,Right,Left,Right,Right,Left,Left,Left,Left"
openrouter,314,11,Piety too high,110,25,70,-15,110.0,25.0,70.0,-15.0,110.0,25.0,70.0,-15.0,110.0,25.0,70.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"5,6,295,296,191,192,265,266,287,288,319","Right,Left,Left,Left,Left,Left,Left,Left,Right,Left,Left"
openrouter,315,5,Power too high,65,70,100,-5,65.0,70.0,100.0,-5.0,65.0,70.0,100.0,-5.0,65.0,70.0,100.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"316,317,318,101,102","Left,Left,Left,Right,Left"
openrouter,316,5,Power too high,70,50,110,5,70.0,50.0,110.0,5.0,70.0,50.0,110.0,5.0,70.0,50.0,110.0,5.0,0.0,0.0,0.0,0.0,0,0,,"25,26,257,258,145","Left,Right,Left,Left,Right"
openrouter,317,6,Piety too high,100,15,80,25,100.0,15.0,80.0,25.0,100.0,15.0,80.0,25.0,100.0,15.0,80.0,25.0,0.0,0.0,0.0,0.0,0,0,,"155,156,269,270,75,76","Left,Left,Right,Left,Left,Left"
openrouter,318,6,Power too high,55,75,105,-5,55.0,75.0,105.0,-5.0,55.0,75.0,105.0,-5.0,55.0,75.0,105.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"379,380,153,154,25,26","Left,Right,Right,Left,Left,Left"
openrouter,319,5,Stability too high,40,100,65,5,40.0,100.0,65.0,5.0,40.0,100.0,65.0,5.0,40.0,100.0,65.0,5.0,0.0,0.0,0.0,0.0,0,0,,"67,68,157,158,283","Left,Left,Right,Right,Right"
openrouter,320,4,Wealth too low,95,20,90,0,95.0,20.0,90.0,0.0,95.0,20.0,90.0,0.0,95.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"253,254,137,138","Right,Left,Right,Left"
openrouter,321,6,Wealth too low,45,75,55,0,45.0,75.0,55.0,0.0,45.0,75.0,55.0,0.0,45.0,75.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"343,344,221,222,308,309","Right,Left,Right,Left,Right,Left"
openrouter,322,5,Piety too high,100,45,55,25,100.0,45.0,55.0,25.0,100.0,45.0,55.0,25.0,100.0,45.0,55.0,25.0,0.0,0.0,0.0,0.0,0,0,,"205,206,45,46,149","Right,Left,Left,Left,Left"
openrouter,323,2,Stability too high,30,105,45,15,30.0,105.0,45.0,15.0,30.0,105.0,45.0,15.0,30.0,105.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"99,100","Right,Right"
openrouter,324,10,Stability too high,75,105,65,5,75.0,105.0,65.0,5.0,75.0,105.0,65.0,5.0,75.0,105.0,65.0,5.0,0.0,0.0,0.0,0.0,0,0,,"113,114,251,252,287,288,37,38,123,124","Right,Left,Left,Left,Right,Left,Left,Left,Left,Right"
openrouter,325,5,Piety too high,100,45,60,20,100.0,45.0,60.0,20.0,100.0,45.0,60.0,20.0,100.0,45.0,60.0,20.0,0.0,0.0,0.0,0.0,0,0,,"91,92,37,38,257","Left,Left,Left,Left,Left"
openrouter,326,2,Stability too high,35,115,50,-5,35.0,115.0,50.0,-5.0,35.0,115.0,50.0,-5.0,35.0,115.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"299,300","Right,Right"
openrouter,327,5,Wealth too low,85,45,60,-5,85.0,45.0,60.0,-5.0,85.0,45.0,60.0,-5.0,85.0,45.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"155,156,343,344,295","Right,Left,Right,Left,Right"
openrouter,328,7,Stability too high,55,105,40,0,55.0,105.0,40.0,0.0,55.0,105.0,40.0,0.0,55.0,105.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,,"340,341,342,261,262,308,309","Right,Left,Right,Right,Left,Left,Right"
openrouter,329,6,Stability too high,35,105,60,25,35.0,105.0,60.0,25.0,35.0,105.0,60.0,25.0,35.0,105.0,60.0,25.0,0.0,0.0,0.0,0.0,0,0,,"255,256,35,36,129,130","Right,Left,Left,Left,Right,Right"
openrouter,330,6,Power too high,60,90,100,25,60.0,90.0,100.0,25.0,60.0,90.0,100.0,25.0,60.0,90.0,100.0,25.0,0.0,0.0,0.0,0.0,0,0,,"127,128,123,124,203,204","Left,Right,Left,Right,Right,Left"
openrouter,331,6,Wealth too low,90,65,95,-5,90.0,65.0,95.0,-5.0,90.0,65.0,95.0,-5.0,90.0,65.0,95.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"61,62,209,210,277,278","Left,Left,Left,Left,Right,Left"
openrouter,332,5,Wealth too low,45,80,85,0,45.0,80.0,85.0,0.0,45.0,80.0,85.0,0.0,45.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"125,126,273,274,277","Left,Right,Right,Left,Right"
openrouter,333,7,Stability too high,70,110,50,-10,70.0,110.0,50.0,-10.0,70.0,110.0,50.0,-10.0,70.0,110.0,50.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"7,203,204,251,252,387,388","Right,Right,Left,Left,Left,Right,Right"
openrouter,334,5,Wealth too low,45,80,60,-5,45.0,80.0,60.0,-5.0,45.0,80.0,60.0,-5.0,45.0,80.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"107,108,53,54,227","Right,Left,Right,Left,Right"
openrouter,335,4,Wealth too low,65,50,80,0,65.0,50.0,80.0,0.0,65.0,50.0,80.0,0.0,65.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"123,124,399,400","Right,Right,Left,Left"
openrouter,336,14,Stability too high,40,120,85,-15,40.0,120.0,85.0,-15.0,40.0,120.0,85.0,-15.0,40.0,120.0,85.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"45,46,211,212,29,30,191,192,333,334,338,339,291,292","Left,Left,Left,Left,Left,Left,Right,Left,Left,Left,Right,Right,Right,Right"
openrouter,337,4,Wealth too low,55,75,95,0,55.0,75.0,95.0,0.0,55.0,75.0,95.0,0.0,55.0,75.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"59,60,277,278","Right,Left,Right,Left"
openrouter,338,6,Stability too high,30,130,75,-25,30.0,130.0,75.0,-25.0,30.0,130.0,75.0,-25.0,30.0,130.0,75.0,-25.0,0.0,0.0,0.0,0.0,0,0,,"11,12,395,396,291,292","Left,Right,Left,Left,Right,Right"
openrouter,339,4,Wealth too low,60,75,55,-5,60.0,75.0,55.0,-5.0,60.0,75.0,55.0,-5.0,60.0,75.0,55.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"343,344,299,300","Right,Left,Right,Left"
openrouter,340,8,Wealth too low,75,50,90,0,75.0,50.0,90.0,0.0,75.0,50.0,90.0,0.0,75.0,50.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"51,52,161,162,343,344,167,168","Left,Right,Left,Left,Right,Left,Left,Left"
openrouter,341,6,Power too high,85,20,100,30,85.0,20.0,100.0,30.0,85.0,20.0,100.0,30.0,85.0,20.0,100.0,30.0,0.0,0.0,0.0,0.0,0,0,,"219,220,49,50,237,238","Right,Left,Left,Left,Left,Left"
openrouter,342,7,Wealth too low,65,65,90,0,65.0,65.0,90.0,0.0,65.0,65.0,90.0,0.0,65.0,65.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"257,258,395,396,217,218,330","Left,Left,Left,Right,Right,Left,Right"
openrouter,343,8,Wealth too low,45,75,55,0,45.0,75.0,55.0,0.0,45.0,75.0,55.0,0.0,45.0,75.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"345,346,347,19,20,37,38,239","Left,Left,Left,Left,Left,Left,Left,Right"
openrouter,344,9,Power too high,75,40,100,15,75.0,40.0,100.0,15.0,75.0,40.0,100.0,15.0,75.0,40.0,100.0,15.0,0.0,0.0,0.0,0.0,0,0,,"15,16,43,44,101,102,85,86,47","Left,Right,Left,Left,Right,Left,Right,Left,Left"
openrouter,345,10,Stability too high,60,110,40,-5,60.0,110.0,40.0,-5.0,60.0,110.0,40.0,-5.0,60.0,110.0,40.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"15,16,3,4,35,36,287,288,143,144","Left,Left,Right,Right,Left,Left,Right,Left,Left,Right"
openrouter,346,4,Power too high,55,60,100,10,55.0,60.0,100.0,10.0,55.0,60.0,100.0,10.0,55.0,60.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"121,122,393,394","Left,Right,Left,Right"
openrouter,347,7,Stability too high,30,115,50,0,30.0,115.0,50.0,0.0,30.0,115.0,50.0,0.0,30.0,115.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"113,114,319,320,387,388,330","Left,Left,Right,Left,Right,Right,Right"
openrouter,348,6,Wealth too low,80,75,95,-5,80.0,75.0,95.0,-5.0,80.0,75.0,95.0,-5.0,80.0,75.0,95.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"263,264,159,160,117,118","Left,Left,Right,Left,Left,Left"
openrouter,349,8,Stability too high,65,125,60,-10,65.0,125.0,60.0,-10.0,65.0,125.0,60.0,-10.0,65.0,125.0,60.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"211,212,271,272,181,182,389,390","Left,Left,Left,Left,Right,Left,Right,Right"
openrouter,350,4,Stability too high,35,100,35,15,35.0,100.0,35.0,15.0,35.0,100.0,35.0,15.0,35.0,100.0,35.0,15.0,0.0,0.0,0.0,0.0,0,0,,"55,56,107,108","Right,Left,Right,Right"
openrouter,351,7,Piety too high,115,-5,85,5,115.0,-5.0,85.0,5.0,115.0,-5.0,85.0,5.0,115.0,-5.0,85.0,5.0,0.0,0.0,0.0,0.0,0,0,,"137,138,19,20,351,352,41","Right,Left,Left,Right,Left,Left,Left"
